biol_site_id,SAMPLE_ID,SAMPLE_DATE,SAMPLE_TYPE_DESCRIPTION,SAMPLE_METHOD_DESCRIPTION,SAMPLE_REASON,ANALYSIS_ID,DATE_OF_ANALYSIS,ANALYSIS_TYPE_DESCRIPTION,ANALYSIS_METHOD_DESCRIPTION,BMWP_N_TAXA,BMWP_TOTAL,BMWP_ASPT,CCI_N_TAXA,CCI_CS_TOTAL,CCI_ASPT,CSmax_CoS,BMWP_CoS,CCI_CoS,CCI,DEHLI_N_TAXA,DIS_TOTAL,DEHLI,EPSI_ML_S_GRP,EPSI_ML_ALL_GRP,EPSI_MIXED_LEVEL_SCORE,EPSI_S_GRP,EPSI_ALL_GRP,EPSI_FAMILY_SCORE,LIFE_N_TAXA,LIFE_SCORES_TOTAL,LIFE_FAMILY_INDEX,LIFE_SPECIES_N_TAXA,LIFE_SPECIES_SCORES_TOTAL,LIFE_SPECIES_INDEX,PSI_ML_AB,PSI_ML_ABCD,PSI_MIXED_LEVEL_SCORE,PSI_AB,PSI_ABCD,PSI_FAMILY_SCORE,WHPT_N_TAXA,WHPT_TOTAL,WHPT_ASPT,WHPT_NW_N_TAXA,WHPT_NW_TOTAL,WHPT_NW_ASPT
34310,769581,26/04/2018,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,760707,23/06/2018,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),28,162,5.79,35,55,1.57,5,7,7,11,25,137,5.48,20.64,29.58,69.78,10.5,15.61,67.26,27,190,7.04,40,294,7.35,40,83,48.19,29,57,50.88,30,171.7,5.72,30,167.9,5.6
34310,776596,02/08/2018,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,781465,02/08/2018,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),26,154,5.92,27,49,1.81,5,7,7,12.7,26,143,5.5,21.01,27.14,77.41,11.04,15.17,72.78,26,194,7.46,32,249,7.78,46,74,62.16,35,59,59.32,29,167.1,5.76,29,170.7,5.89
34310,784508,24/09/2018,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,781470,24/09/2018,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),30,169,5.63,28,53,1.89,5,7,7,13.25,29,145,5,21.01,26.77,78.48,11.29,16.16,69.86,29,214,7.38,37,288,7.78,43,72,59.72,35,61,57.38,34,191.4,5.63,34,189.8,5.58
34310,796696,21/05/2019,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,788924,14/06/2019,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),24,159,6.63,28,48,1.71,5,7,7,12,23,137,5.96,24.4,29.91,81.58,13.77,18.15,75.87,25,194,7.76,32,257,8.03,52,73,71.23,37,54,68.52,28,176.7,6.31,28,172.6,6.16
34310,800095,21/08/2019,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,795001,07/11/2019,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),21,128,6.1,23,43,1.87,5,5,5,9.35,19,108,5.68,19.76,22.33,88.49,9.03,11.45,78.86,20,153,7.65,29,236,8.14,53,71,74.65,30,43,69.77,22,126,5.73,22,128,5.82
34310,803367,22/10/2019,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,796780,02/12/2019,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),17,97,5.71,16,33,2.06,5,3,5,10.31,17,91,5.35,12.88,16.31,78.97,6.51,9.16,71.07,16,119,7.44,23,179,7.78,31,47,65.96,21,36,58.33,19,106.8,5.62,19,106.4,5.6
34310,810499,29/06/2020,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,816246,27/11/2020,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),17,95,5.59,21,39,1.86,5,3,5,9.29,18,94,5.22,16.76,19.83,84.52,8.8,11.45,76.86,16,129,8.06,25,204,8.16,40,58,68.97,29,40,72.5,19,106.5,5.61,19,108.9,5.73
34343,605469,15/03/2010,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,598527,29/03/2010,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),25,145,5.8,26,46,1.77,5,5,5,8.85,23,124,5.39,21.65,27.28,79.36,15.03,18.92,79.44,24,186,7.75,28,227,8.11,44,68,64.71,40,59,67.8,29,172.7,5.96,29,170.6,5.88
34343,611565,23/07/2010,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,604146,22/09/2010,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),23,131,5.7,26,55,2.12,5,5,5,10.58,19,103,5.42,14,19.52,71.72,8.74,12.6,69.37,22,158,7.18,30,225,7.5,29,54,53.7,27,45,60,25,142.1,5.68,25,144.1,5.76
34343,614614,12/10/2010,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,604786,12/10/2010,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),26,156,6,28,49,1.75,5,7,7,12.25,23,129,5.61,20.77,26.41,78.64,10.28,15.39,66.8,27,198,7.33,33,254,7.7,40,66,60.61,35,59,59.32,30,171.2,5.71,30,168,5.6
34343,621534,04/04/2011,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,612650,12/04/2011,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),21,126,6,21,35,1.67,5,5,5,8.33,20,112,5.6,17.77,21.7,81.89,10.27,14.39,71.37,22,170,7.73,25,200,8,35,57,61.4,31,47,65.96,26,158.8,6.11,26,157.8,6.07
34343,626328,11/07/2011,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,616996,02/08/2011,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),16,80,5,8,10,1.25,3,3,3,3.75,11,58,5.27,8,9.23,86.67,7.73,9.19,84.11,14,111,7.93,10,81,8.1,14,21,66.67,23,33,69.7,17,95.3,5.61,17,92.4,5.44
34343,631270,20/10/2011,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,619985,21/10/2011,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),27,156,5.78,22,32,1.45,5,7,7,10.18,23,118,5.13,17.02,20.09,84.72,8.55,12.2,70.08,26,192,7.38,25,197,7.88,34,52,65.38,34,52,65.38,30,174.5,5.82,30,177.8,5.93
34343,635344,26/03/2012,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,625809,26/03/2012,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),26,149,5.73,19,30,1.58,5,5,5,7.89,21,93,4.43,8.01,12.55,63.82,6.77,10.66,63.51,26,183,7.04,24,178,7.42,20,41,48.78,24,47,51.06,29,156.8,5.41,29,158.4,5.46
34343,639116,17/07/2012,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,628448,08/08/2012,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),19,110,5.79,11,16,1.45,3,5,5,7.27,14,78,5.57,7.88,9.36,84.19,7.01,8.94,78.41,18,135,7.5,15,119,7.93,19,29,65.52,24,37,64.86,20,115.2,5.76,20,113,5.65
34343,643224,03/10/2012,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,630759,03/10/2012,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),22,114,5.18,13,25,1.92,5,5,5,9.62,16,78,4.88,9.38,11.95,78.49,7.77,11.16,69.62,21,156,7.43,16,121,7.56,19,31,61.29,26,42,61.9,23,127.5,5.54,23,125.3,5.45
34343,652845,20/03/2013,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,670707,20/03/2013,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),23,137,5.96,22,35,1.59,5,5,5,7.95,18,105,5.83,13.39,17.93,74.68,8.28,11.91,69.52,22,165,7.5,27,210,7.78,32,53,60.38,29,45,64.44,24,143,5.96,24,143.8,5.99
34343,663840,03/07/2013,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,658332,01/11/2013,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),17,110,6.47,10,15,1.5,5,5,5,7.5,15,89,5.93,9.88,11.48,86.06,7.27,10.16,71.56,17,131,7.71,15,126,8.4,25,30,83.33,29,36,80.56,19,119.5,6.29,19,121.1,6.37
34343,675170,10/10/2013,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,670708,10/10/2013,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),19,100,5.26,22,42,1.91,5,3,5,9.55,14,84,6,15.76,19.43,81.11,7.02,10.17,69.03,19,140,7.37,28,215,7.68,35,59,59.32,25,41,60.98,22,118.7,5.4,22,121.1,5.5
34343,690065,11/04/2014,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,686492,05/11/2014,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),25,144,5.76,25,47,1.88,5,5,5,9.4,19,99,5.21,13.89,19.04,72.95,10.02,13.42,74.66,24,174,7.25,29,220,7.59,32,59,54.24,31,52,59.62,28,158.7,5.67,28,161.7,5.78
34343,694019,11/06/2014,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,690216,11/06/2014,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),19,112,5.89,21,37,1.76,5,5,5,8.81,15,91,6.07,13.26,16.21,81.8,8.27,10.91,75.8,18,139,7.72,25,196,7.84,33,50,66,29,39,74.36,20,121.3,6.07,20,121.1,6.06
34343,705706,13/11/2014,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,697906,23/01/2015,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),24,138,5.75,21,29,1.38,5,5,5,6.9,19,104,5.47,17.02,23.15,73.52,12.34,17.22,71.66,26,196,7.54,27,204,7.56,38,68,55.88,39,64,60.94,28,160.1,5.72,28,157.4,5.62
34343,722053,29/11/2014,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local Investigative monitoring,711241,29/11/2014,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),26,154,5.92,31,61,1.97,5,7,7,13.77,25,137,5.48,22.03,26.93,81.8,11.79,16.15,73,29,216,7.45,37,291,7.86,47,70,67.14,37,59,62.71,33,189.6,5.75,33,187.8,5.69
34343,717998,23/04/2015,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local Investigative monitoring,741168,05/04/2017,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),22,141,6.41,17,28,1.65,5,5,5,8.24,20,112,5.6,18.14,21.69,83.63,12.28,15.9,77.23,21,162,7.71,22,185,8.41,46,62,74.19,34,47,72.34,25,156.6,6.26,25,158.5,6.34
34343,722054,18/05/2015,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,723089,18/05/2015,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),22,139,6.32,22,42,1.91,5,5,5,9.55,20,113,5.65,23.03,25.73,89.51,12.78,14.72,86.82,22,174,7.91,28,231,8.25,47,57,82.46,38,47,80.85,25,164.1,6.56,25,161.2,6.45
34343,722995,30/07/2015,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,724225,01/01/2016,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),23,122,5.3,20,34,1.7,5,5,5,8.5,19,99,5.21,16.88,21.04,80.23,10.78,13.92,77.44,22,166,7.55,28,221,7.89,44,61,72.13,33,50,66,24,131.6,5.48,24,131.7,5.49
34343,733078,04/11/2015,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,723090,04/11/2015,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),30,165,5.5,37,78,2.11,10,7,10,21.08,24,118,4.92,20.77,27.14,76.53,10.06,14.21,70.8,30,215,7.17,44,327,7.43,45,83,54.22,33,59,55.93,34,189.3,5.57,34,188,5.53
34343,742014,24/05/2016,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,739519,20/02/2017,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),23,140,6.09,22,42,1.91,5,5,5,9.55,24,121,5.04,21.14,23.84,88.67,14.26,17.4,81.95,23,179,7.78,28,228,8.14,58,70,82.86,38,52,73.08,27,169.6,6.28,27,163.9,6.07
34343,742407,12/07/2016,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,738546,27/01/2017,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),20,108,5.4,19,44,2.32,5,5,5,11.58,19,97,5.11,14.5,17.93,80.87,9.53,12.65,75.34,20,150,7.5,24,189,7.88,42,59,71.19,29,45,64.44,23,127.1,5.53,23,126.9,5.52
34343,751936,10/11/2016,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,739565,20/02/2017,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),30,168,5.6,25,38,1.52,5,7,7,10.64,30,145,4.83,20.01,25.54,78.35,11.57,16.44,70.38,31,226,7.29,35,272,7.77,52,83,62.65,37,66,56.06,37,208.8,5.64,37,207,5.59
34343,763379,16/05/2017,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,749382,02/11/2017,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),31,187,6.03,35,67,1.91,5,7,7,13.4,29,142,4.9,25.51,34.7,73.52,13.51,19.61,68.89,31,223,7.19,42,323,7.69,53,89,59.55,39,70,55.71,36,207.5,5.76,36,205.7,5.71
34343,757802,20/06/2017,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,754756,15/02/2018,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),23,136,5.91,15,27,1.8,5,5,5,9,21,113,5.38,14,16.21,86.37,9.25,10.69,86.53,22,165,7.5,24,192,8,35,47,74.47,29,41,70.73,25,149.9,6,25,147.3,5.89
34343,763676,17/10/2017,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,749538,17/10/2017,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),31,179,5.77,32,57,1.78,5,7,7,12.47,30,150,5,22.77,30.96,73.55,10.79,15.67,68.86,31,222,7.16,39,298,7.64,48,85,56.47,33,63,52.38,36,211.9,5.89,36,210.3,5.84
34343,762834,25/10/2017,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local Investigative monitoring,749383,01/11/2017,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),29,167,5.76,34,57,1.68,5,7,7,11.74,30,155,5.17,22.26,28.02,79.44,10.81,15.94,67.82,29,212,7.31,38,295,7.76,51,79,64.56,35,60,58.33,35,201.9,5.77,35,200.8,5.74
34343,774836,18/04/2018,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,761528,18/04/2018,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),37,207,5.59,43,81,1.88,5,10,10,18.84,36,179,4.97,27.76,40.61,68.36,14.77,20.15,73.3,38,266,7,54,409,7.57,61,112,54.46,46,85,54.12,45,247.7,5.5,45,251.5,5.59
34343,775825,25/07/2018,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,782961,25/09/2018,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),31,180,5.81,31,58,1.87,5,7,7,13.1,29,153,5.28,17.75,26.2,67.75,12.02,17.12,70.21,30,220,7.33,38,286,7.53,45,82,54.88,38,68,55.88,35,204.3,5.84,35,204.5,5.84
34343,790274,24/10/2018,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,784602,28/02/2019,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),33,189,5.73,37,63,1.7,5,7,7,11.92,29,142,4.9,25.4,33.36,76.14,11.8,17.66,66.82,32,232,7.25,44,338,7.68,53,90,58.89,35,66,53.03,35,201.6,5.76,35,198.7,5.68
34343,797956,02/04/2019,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,789864,02/04/2019,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),27,157,5.81,26,40,1.54,5,7,7,10.77,26,127,4.88,23.39,30.5,76.69,14.01,18.87,74.24,27,199,7.37,33,266,8.06,51,81,62.96,39,68,57.35,32,185.2,5.79,32,186.3,5.82
34343,799931,14/08/2019,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local Investigative monitoring,795523,14/08/2019,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),28,161,5.75,26,48,1.85,5,7,7,12.92,28,150,5.36,19.88,25.64,77.54,12.03,15.92,75.57,28,209,7.46,36,281,7.81,48,73,65.75,39,61,63.93,31,186.2,6.01,31,181.3,5.85
34343,806371,15/10/2019,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,797617,15/10/2019,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),32,186,5.81,34,65,1.91,5,7,7,13.38,32,160,5,23.76,30.86,76.99,10.81,16.16,66.89,31,226,7.29,41,317,7.73,49,81,60.49,36,67,53.73,38,225.1,5.92,38,226,5.95
34343,810731,16/07/2020,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,815919,16/10/2020,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),21,114,5.43,18,33,1.83,5,5,5,9.17,19,100,5.26,12.38,16.91,73.21,7.77,11.65,66.7,21,155,7.38,23,178,7.74,32,47,68.09,27,44,61.36,23,122.3,5.32,23,123.8,5.38
34343,816716,07/10/2020,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local Investigative monitoring,815619,07/10/2020,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),39,220,5.64,37,67,1.81,5,10,10,18.11,40,198,4.95,25.39,35.19,72.15,12.3,18.66,65.92,40,283,7.08,48,365,7.6,54,97,55.67,40,81,49.38,46,256.6,5.58,46,255,5.54
34352,617220,30/11/2010,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,607175,23/12/2010,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),12,55,4.58,6,8,1.33,1,3,3,4,8,39,4.88,5.5,6.48,84.88,3.75,4.99,75.15,12,88,7.33,11,79,7.18,9,21,42.86,16,27,59.26,14,62,4.43,14,64,4.57
34352,621447,29/03/2011,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,612242,01/04/2011,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),9,39,4.33,5,6,1.2,1,1,1,1.2,7,28,4,4.5,4.5,100,3.25,4.23,76.83,8,60,7.5,5,40,8,6,9,66.67,11,19,57.89,12,54.6,4.55,12,56.5,4.71
34352,630170,26/09/2011,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,624958,06/11/2011,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),14,62,4.43,11,12,1.09,1,3,3,3.27,9,42,4.67,5.5,9.66,56.94,3.51,6.64,52.86,12,83,6.92,12,85,7.08,11,29,37.93,13,30,43.33,16,74.3,4.64,16,77.4,4.84
